Time,Use [kW],HVAC [kW],Lighting [kW],Computers [kW],Kitchen Equipment [kW],Refrigeration [kW],Outdoor Temp [Â°C],Humidity [%],Day Type,Cloud Cover [%],Season
,108.3589089,54.66646999,22.90581352,14.44076366,2.206074857,14.13978688,20.47865814,37.77432458,Weekday,3.261995014,
,90.96210038,50.16286925,20.84474455,7.786703452,0.044103804,12.12367932,19.5990591,35.4890507,Weekday,30.42717697,
,218.6474501,82.25748688,54.69731405,45.42021981,24.4590761,11.81335323,17.51529565,69.5614909,Weekday,75.80330158,
,223.7824728,103.3719903,48.51848152,40.12696557,21.89031648,9.874718934,14.88583086,68.14686739,Weekday,69.90625505,
,219.5343801,101.5890657,52.28338937,37.09251336,17.80945681,10.75995492,14.13370433,47.13852145,Weekday,44.90481303,
,221.021562,106.2822477,49.62090298,39.01810104,19.85887317,6.241437134,14.90990942,55.60976866,Weekday,64.35004706,
,214.1818516,89.13693936,53.23252817,34.38659218,27.14700615,10.27878579,14.59938496,68.13247131,Weekday,23.02153747,
,246.3734611,110.6113263,57.37671441,43.78377406,18.47293128,16.12871505,18.06325403,58.51736084,Weekday,59.57526867,
,229.9391872,108.9789415,55.40200855,34.72817923,17.86632779,12.96373014,15.70114126,38.50431425,Weekday,2.041740412,
,219.0499568,94.85612745,51.73080391,38.94754015,24.15607985,9.359405439,19.49161464,63.83677508,Weekday,67.59978523,
,89.66478301,49.47698041,17.39075785,9.26433277,4.294242317,9.238469665,15.32362339,43.66547477,Weekday,34.17030924,
,92.66206987,53.11830901,16.99653522,6.405588534,5.111452521,11.03018459,16.99729619,31.2522606,Weekday,18.10374401,
,104.8001381,53.46431738,21.71338535,14.88042432,0.41562652,14.32638453,13.01488189,36.13845187,Weekday,85.21004321,
,95.13723002,43.97277984,24.46496462,10.94116796,3.971847039,11.78647056,17.86392284,32.84548881,Weekday,51.73801861,
,84.2872519,42.74315944,14.8163458,14.01178552,3.041448715,9.674512418,17.11528771,49.37079954,Weekday,84.77234478,
,97.34286407,54.06133806,16.9660573,13.80538974,3.663502324,8.846576639,16.17944801,52.4289148,Weekday,87.3614236,
,88.70296854,42.59797756,22.48578627,13.88930398,2.246606621,7.483294113,18.6951805,34.75254008,Weekday,83.23851235,
,89.44110531,44.33298028,18.59468925,14.87577088,1.610503142,10.02716176,17.79921273,47.63792182,Weekday,65.04538398,
,82.29883519,45.91910481,17.54313715,9.825816931,3.380071483,5.630704811,13.96921833,58.63431342,Weekday,2.288835323,
,82.20192025,41.18574179,22.98622682,10.97198889,0.170601899,6.887360856,12.59301672,36.25816591,Weekday,92.40008145,
,94.04511786,49.27822142,15.60552757,13.65473591,4.129877986,11.37675498,13.16890741,42.12301737,Weekday,3.956466914,
,82.92738984,41.81140507,17.09664896,12.60499051,4.435791394,6.978553897,17.5007175,30.41000711,Weekday,47.80144255,
,84.02037772,37.87144497,16.40145537,14.178914,4.773347812,10.79521556,12.69608938,63.80860366,Weekday,64.66973374,
,100.7312157,57.66488691,17.45085001,8.44539117,5.069938495,12.10014908,18.05128192,58.90217364,Weekday,21.94304235,
,98.28819849,55.32479517,18.51890851,11.96525451,3.07770487,9.401535423,15.03798442,44.43617255,Weekday,21.18275428,
,102.6933779,54.96109573,20.23925718,10.63535932,5.828545718,11.02911993,16.55751507,65.70086676,Weekday,77.97446813,
,209.3482476,83.04851144,43.8736461,44.57488926,26.87731682,10.97388399,19.62060456,48.69442577,Weekday,24.19523232,
,241.3954865,121.3885481,60.06843809,42.36748597,9.906487314,7.664527021,15.44168721,60.21049107,Weekday,10.49910221,
,180.5489014,87.51514583,49.51490791,30.38298143,10.72371011,2.412156103,18.46180855,35.97085869,Weekday,2.34664485,
,231.8921885,99.90671815,59.70738701,36.07587083,25.80146104,10.40075145,18.27886728,65.45648218,Weekday,57.65546712,
,230.8322896,106.6417409,55.55468852,37.82793524,22.67038781,8.137537193,17.01289076,52.35386563,Weekday,38.79046926,
,222.904533,97.24217648,49.23949081,44.81448225,19.65057906,11.95780438,15.60372074,57.46898411,Weekday,71.18878682,
,235.8705656,107.4710979,47.4999158,39.58457201,27.58452658,13.73045328,19.75424755,36.95294124,Weekday,3.431475178,
,219.7723936,98.18170992,46.78018743,38.42183446,23.75148537,12.63717644,12.21091807,33.18255655,Weekday,36.93345952,
,94.63966757,48.13958631,19.08101451,14.64044152,3.895607821,8.88301741,15.44964084,40.54154104,Weekday,89.78649824,
,101.7090511,55.78654852,17.45282838,10.84895081,5.437731844,12.18299155,15.06651647,60.674853,Weekday,88.27536102,
,96.64962551,52.92124203,18.48764753,11.34854094,6.633391431,7.258803577,18.28263223,57.4651951,Weekday,6.201140367,
,91.37058923,47.12728953,19.03844711,10.9746561,2.971577244,11.25861925,17.26186354,59.96833779,Weekday,74.44221056,
,102.2802478,49.07286662,20.8216812,12.74618231,8.451582036,11.18793564,15.43015622,42.03187274,Weekday,17.42931009,
,92.25776559,50.43803869,17.61698752,7.216663622,3.970527316,13.01554844,17.85913762,69.78943096,Weekday,97.61178644,
,96.14012074,49.52140871,22.95214817,11.53622271,1.53390774,10.59643341,18.25375923,35.76120126,Weekday,98.36623207,
,94.45855626,53.05912813,20.4959822,9.894344162,1.51391241,9.495189361,16.75179124,30.97943742,Weekday,12.62622486,
,93.01609788,55.38191413,13.3402824,12.53518525,-0.349846588,12.10856269,17.17732985,44.4984415,Weekday,11.76943616,
,88.2535208,47.08837985,17.76884796,12.71287796,-0.425886825,11.10930185,21.86637498,38.85573259,Weekday,64.9969913,
,99.04946448,45.77703875,23.3065485,13.20560638,5.020943299,11.73932755,15.84620672,36.7437542,Weekday,72.54960747,
,103.9624578,58.61761941,19.49672488,11.67522272,4.382112967,9.79077777,15.84553937,57.75721544,Weekday,45.33526817,
,104.0192948,50.83730565,22.31592036,16.52440205,1.627692818,12.71397389,16.30893787,65.33002141,Weekday,32.04035155,
,93.066122,53.38287988,16.45697795,11.22965387,3.338301883,8.658308426,15.40752865,37.18284202,Weekday,94.43510555,
,94.2055472,54.92594148,18.41035129,9.338384795,4.840442974,6.690426655,18.23693632,59.26089812,Weekday,80.11271216,
,89.38974054,45.05575001,19.33976015,14.67623626,1.058219343,9.259774776,16.47443552,40.37238683,Weekday,89.89548672,
,219.100391,99.09425443,52.99371947,40.00535167,19.5026659,7.504399536,19.58496315,46.61670311,Weekday,78.92016548,
,229.8663198,110.5657988,51.12733184,34.37306607,25.82905608,7.971067032,16.75753839,47.08490551,Weekday,20.23248852,
,180.8270304,86.97041561,39.63351786,34.51946524,8.290742073,11.41288963,14.67465535,33.44277481,Weekday,98.13276508,
,223.329354,101.1934309,48.85286444,44.92522737,21.84890466,6.508926694,17.39878435,65.32484831,Weekday,66.77626025,
,212.4167359,94.90714543,52.69852758,32.07752722,20.34440485,12.38913087,17.11134431,61.16928401,Weekday,27.33569424,
,202.551676,97.72694056,40.8361419,34.75360007,23.02474478,6.210248708,15.20964059,38.22101322,Weekday,28.34215933,
,222.3812187,98.63689135,54.50206293,45.67728617,12.71257397,10.85240432,15.04656326,56.91899559,Weekday,88.55471956,
,198.7996865,94.17553032,41.74488389,36.94955882,15.12123918,10.80847426,16.57543977,53.37242577,Weekday,12.56152112,
,99.79778338,54.43232668,18.24744759,15.37848205,4.746927605,6.992599451,18.6641399,46.27792683,Weekday,90.88351108,
,105.5153823,53.53202093,22.75135664,12.37331076,3.554406553,13.30428746,17.93538324,65.19179577,Weekday,77.57963648,
,89.01301829,44.1795173,18.59547647,10.39951053,1.402450878,14.43606312,20.01636664,66.91872879,Weekday,63.86718154,
,80.32447889,42.93534063,21.15821797,11.2402046,-0.948474091,5.939189778,14.2797627,58.58402575,Weekday,89.72576127,
,84.49675347,46.85357982,15.94226236,11.25345528,1.576452341,8.871003661,15.12363858,56.25411499,Weekday,38.92881888,
,89.58686968,51.27076723,21.61599102,2.23032077,4.343712451,10.12607821,16.73774959,51.1952527,Weekday,37.62379873,
,88.86709598,44.41879617,17.98376776,8.229489183,6.902007777,11.33303509,18.2321769,46.25493887,Weekday,84.1539664,
,97.77176939,50.1767837,20.39397202,13.68117681,3.664364267,9.855472581,16.31745446,53.88896181,Weekday,65.43030369,
,90.41291189,42.36403284,20.91624041,12.36408475,4.217080969,10.55147292,16.11043625,36.98841065,Weekday,40.89028749,
,97.55398903,48.55379802,22.00438812,8.888342706,6.773996576,11.3334636,14.72902701,48.67508979,Weekday,98.98522071,
,96.91166387,51.62435527,19.09365421,12.07151633,2.733991693,11.38814638,14.7574186,68.58174224,Weekday,27.36841392,
,102.9657826,48.95920462,23.79525751,13.03695363,4.127843423,13.0465234,14.43093864,60.38406461,Weekday,81.40239045,
,98.1917817,51.09557772,23.04146224,11.06575579,3.233483058,9.755502885,17.68644287,61.03871414,Weekday,56.81648226,
,98.36649482,44.89831237,24.50918268,14.85182888,4.184360565,9.922810325,14.37509157,63.78450552,Weekday,82.34866111,
,104.4357681,57.32363293,19.09369354,11.1040023,6.003140198,10.91129914,18.10976472,54.49083052,Weekday,6.850930221,
,94.93184861,45.15392643,22.36886567,11.21564262,3.221062453,12.97235145,13.40958488,55.75130437,Weekday,29.71021434,
,207.5469872,81.29882388,47.35906471,47.86343063,22.3975549,8.628113128,16.46450886,64.69258289,Weekday,55.12699425,
,227.3773932,94.56509784,48.64873586,47.26290386,23.09554654,13.80510908,15.72336677,50.6250786,Weekday,45.72365887,
,213.1456941,102.0960126,44.14941491,41.70690035,12.27309076,12.92027552,16.85573383,43.68744978,Weekday,35.16500271,
,252.3080995,138.5652368,45.46352338,39.56045806,17.15162298,11.56725823,16.9181625,55.09854156,Weekday,91.56339,
,223.1508899,125.5385382,40.21758785,37.4537597,10.31273037,9.628273763,16.41200045,69.11781636,Weekday,90.06143332,
,215.5953709,110.4874101,44.84347178,38.59178658,17.50840732,4.164295118,20.6435972,55.71241906,Weekday,55.25611052,
,224.7168689,96.17718859,52.83495378,39.45564719,26.74736977,9.501709599,17.30962371,64.83025711,Weekday,28.22750118,
,238.6591214,105.8140184,52.68957483,40.42108107,27.89864184,11.83580525,19.85341761,35.43647605,Weekday,12.71304235,
,95.23722206,54.21528019,18.13458676,8.393556176,3.920400638,10.57339829,20.20680444,36.79167078,Weekday,65.66394906,
,89.37835997,49.44413071,17.44842577,9.902876439,4.054242791,8.528684261,17.316144,34.93401542,Weekday,97.51821713,
,103.4824764,56.00136013,22.09593568,13.39404604,3.081055065,8.910079517,16.55275514,43.12621562,Weekday,59.31094687,
,96.49308871,45.8520507,22.05240594,12.73416463,5.220516558,10.63395089,18.69301735,68.60479668,Weekday,29.23097484,
,97.11720085,56.37750119,14.96517122,9.196264759,5.446501577,11.13176212,14.02652744,46.83109501,Weekday,12.62282994,
,97.79940419,43.31989635,22.4082791,18.56307834,2.28024454,11.22790587,17.91108802,54.55868601,Weekday,55.82842382,
,98.16159935,49.93742616,21.48646708,10.57676187,4.247448703,11.91349554,13.63926717,37.21675974,Weekday,88.64989506,
,106.5868006,52.47071681,22.77296401,14.57834094,5.997051775,10.76772711,19.35360123,67.24470781,Weekday,56.82443839,
,58.8671665,27.57817441,14.91989756,4.379370319,1.803062182,10.18666203,17.99914919,54.18995532,Weekend,70.28209811,
,61.992055,31.11949397,15.05656844,8.969354471,1.385880143,5.460757975,15.79679118,34.42709634,Weekend,22.60797386,
,57.82784442,22.89997261,14.79782223,7.542812971,1.219216088,11.36802053,17.45652653,69.5514039,Weekend,57.05460743,
,52.47446209,19.50733201,17.01300394,7.768558288,-0.049933856,8.235501715,16.53507976,34.14074089,Weekend,88.57860576,
,66.2676518,28.924224,18.14042673,6.149875053,1.85073371,11.2023923,18.80814991,69.39161746,Weekend,55.31627371,
,61.26499286,27.62085346,15.46148899,7.374704117,3.20939077,7.598555531,15.46829846,48.74935311,Weekend,78.38392846,
,64.64864661,31.35325405,14.28415554,6.947918538,0.792362349,11.27095613,20.62167272,30.31913859,Weekend,24.4383053,
,68.99482857,35.17713254,14.4423225,8.437494696,3.845410662,7.092468171,13.74313852,58.20766973,Weekend,96.30649413,
,68.79287492,32.56718901,16.28440105,5.806397251,4.023454536,10.11143308,16.81121216,67.57569504,Weekend,22.58942912,
,60.266722,24.93131225,13.14468047,7.957841372,2.976339016,11.25654889,17.94951716,39.05240321,Weekend,4.77434322,
,66.21365057,34.4787361,14.24080571,7.184556302,2.255257253,8.054295201,18.44236366,30.25393796,Weekend,49.46814232,
,56.83716814,24.23544419,11.57012946,6.989312783,2.129318004,11.91296369,15.28241412,31.80423222,Weekend,53.45454607,
,74.27914468,36.50336327,16.17012941,9.736145552,2.10068037,9.768826083,15.85962377,52.61288965,Weekend,68.6689665,
,63.11553906,27.51859533,12.2830656,10.87972835,0.832531693,11.60161809,14.82080493,69.01346491,Weekend,93.71133527,
,62.34147167,29.76413996,13.17220797,9.905398713,1.249514838,8.25021019,15.4412454,46.77672175,Weekend,74.95244124,
,67.02854349,30.98153623,14.97909941,6.653505827,2.108895882,12.30550615,17.95580102,60.11231466,Weekend,71.89715739,
,71.28792388,34.27200627,14.93164702,8.48551639,1.360037091,12.2387171,17.31939956,54.56456836,Weekend,15.89391302,
,64.24486551,29.57905337,13.95510089,7.919781685,1.742724879,11.04820468,16.09763055,49.93449918,Weekend,80.03402302,
,64.01129971,24.19074765,17.45967741,9.558223222,1.09318453,11.7094669,17.29486025,62.13191646,Weekend,23.86554415,
,73.81969622,32.23818538,16.32688377,8.407959248,3.639934,13.20673382,17.2075509,59.51792327,Weekend,70.62140822,
,67.28955432,30.64768471,13.79569047,8.485162801,2.543438928,11.8175774,14.39061052,33.75648944,Weekend,71.65173541,
,64.67859343,30.92476912,13.35824221,9.355144883,2.227879927,8.812557295,14.45784241,62.90541521,Weekend,29.94575844,
,62.57355679,28.22317644,14.36540833,6.223377383,0.616822108,13.14477253,16.30528107,37.53720342,Weekend,70.68759583,
,66.9826551,28.61472666,15.37192771,5.686992994,3.862015106,13.44699262,18.02545308,42.06998523,Weekend,35.96802315,
,70.0074363,31.90166245,16.07072439,9.045128695,2.0402204,10.94970038,15.76271765,52.39617779,Weekend,96.07298285,
,68.35342582,36.48202844,14.61603243,7.045905215,1.807787966,8.401671765,12.9268026,61.34456773,Weekend,31.25961764,
,70.56281545,30.58273067,15.11065288,13.59049416,1.181080453,10.09785729,19.3367237,58.9491051,Weekend,8.688657112,
,68.66665427,31.86477354,21.03980926,6.43318598,1.631770111,7.697115371,17.67892512,62.4920543,Weekend,99.69356032,
,64.67425876,26.81191653,18.29559679,8.520398693,0.772142556,10.27420419,14.81859989,48.03337882,Weekend,97.09940603,
,56.88089438,29.38234096,14.34793043,4.820662413,0.103376277,8.226584305,19.06398146,41.61500206,Weekend,54.37626781,
,56.00919526,19.98523367,17.52464432,5.98728789,2.730743575,9.781285808,17.4880099,67.98824624,Weekend,30.53624487,
,56.34018601,31.42988319,10.81222068,7.377559187,0.652106191,6.068416765,15.62220439,54.85821789,Weekend,68.77832241,
,78.66872264,45.90687254,15.44404335,7.127250043,2.690868241,7.49968847,19.16611527,39.5429489,Weekend,5.150911248,
,68.38571001,31.18434511,18.09132536,6.644857484,3.771088324,8.694093742,18.58977664,44.58277969,Weekend,71.33326874,
,71.16587784,27.27742877,18.21846035,8.540600944,2.05337404,15.07601374,16.39429089,53.96169052,Weekend,96.1208402,
,62.82806076,31.78054314,12.77646242,6.769148872,1.880968633,9.620937703,20.31779085,34.18003399,Weekend,12.99110731,
,66.7616016,34.33452972,12.49506662,7.878169224,1.335554001,10.71828205,14.26168028,54.83340239,Weekend,77.92156205,
,57.87719484,26.66867524,12.0822011,9.026815858,2.514413607,7.585089029,11.5887009,54.83387986,Weekend,42.38911,
,61.67420909,24.89497868,17.18687991,8.761816023,2.155277798,8.67525668,14.83158032,55.78125675,Weekend,18.547677,
,60.67919529,32.16200146,12.34343078,7.029452822,2.082739664,7.061570559,16.14970604,56.4680956,Weekend,42.3342648,
,74.28604747,34.67620801,14.97441694,8.421024028,3.227098527,12.98729997,20.44002917,47.34733601,Weekend,71.34890925,
,70.3001656,34.25760313,15.79386654,8.616543137,2.032517374,9.599635413,16.20116781,38.99144694,Weekend,89.52509629,
,67.20791121,24.50059306,17.13858158,9.537473761,3.08210398,12.94915883,15.11264155,67.63204363,Weekend,29.70192308,
,66.65864061,36.7745203,13.47474325,8.134217406,1.389080781,6.886078866,16.34505635,65.27360927,Weekend,87.98125535,
,63.13016011,23.79775083,15.0657218,11.24485492,3.824221691,9.19761087,12.67087939,63.55294283,Weekend,2.275948211,
,64.26061502,31.47734563,14.95238398,4.835930765,1.786163784,11.20879085,14.88831013,46.32562413,Weekend,25.70177387,
,62.40862658,28.81260725,13.26831332,9.319189484,0.953939464,10.05457706,13.93580431,53.08391291,Weekend,42.22474434,
,62.30565156,29.58369116,17.05791356,4.700414264,2.087050803,8.876581776,14.38600269,56.92540286,Weekend,86.11402433,
,103.8258723,53.12911141,20.16931647,13.41199573,6.243488138,10.87196054,16.82563807,66.30680386,Weekday,36.21994844,
,83.28385,43.38547336,17.58541134,7.527567046,4.837805622,9.947592631,17.43824981,61.72389695,Weekday,28.82520564,
,93.13916485,51.67970883,20.01992928,8.758284438,3.136030113,9.545212185,15.16251932,53.25510347,Weekday,95.4184611,
,101.2089093,53.96944353,25.81627887,11.28103321,2.739153226,7.403000499,14.91108714,33.37771655,Weekday,16.52082693,
,96.48660026,47.08332024,20.97737913,16.12874654,2.952494568,9.344659784,16.4701729,43.20766385,Weekday,40.1134975,
,90.13805889,49.70148032,16.7978561,8.533933912,6.018649386,9.086139163,17.60322725,64.53980661,Weekday,2.632429662,
,90.72811326,46.92005725,17.26545726,14.87257642,0.160910812,11.50911152,13.43734129,51.00554403,Weekday,79.1777169,
,108.3212359,54.55145784,20.89288683,15.19362792,5.460988519,12.22227479,16.95981796,68.40838088,Weekday,17.34664049,
,224.2845974,101.8257718,54.35877957,42.38641691,17.49816231,8.215466893,13.64558757,59.28559363,Weekday,46.12816939,
,228.1802692,105.9802205,53.28035588,46.58123847,13.16386037,9.174593954,11.50460548,44.2892547,Weekday,1.704284325,
,220.4801448,102.2395911,53.09581658,40.93754084,18.86246739,5.344728922,19.49279357,58.97311772,Weekday,24.49240097,
,216.0785575,95.57714541,55.60818347,38.53769122,21.70573967,4.649797738,14.58572334,54.95656332,Weekday,60.14726424,
,228.3836829,103.4366043,47.34797232,37.97135534,28.29717745,11.33057342,14.12438875,36.52523307,Weekday,20.29544123,
,231.642714,104.8068136,42.96549115,49.82763599,23.10408864,10.93868459,14.01210699,46.72876962,Weekday,5.91022735,
,207.8967848,92.80827406,53.51511264,35.76345117,13.33988474,12.47006221,17.12399475,58.8221914,Weekday,84.78121297,
,216.3596221,102.6128769,46.31179069,41.45655354,18.9189948,7.059406152,15.4254876,62.61453534,Weekday,72.78377142,
,95.53386709,47.50077669,18.96953782,13.21620952,4.799300043,11.04804302,14.39237172,34.33019488,Weekday,11.59017509,
,99.95052872,50.31545391,23.48396771,10.84552239,3.651941798,11.65364292,17.87619014,63.77177099,Weekday,44.27711152,
,100.6141451,51.0503599,19.75722369,14.85651993,4.04863159,10.90141001,15.94821725,42.53452347,Weekday,31.24760091,
